name_ar,category,full_address,phone_number,website,rating,city_ar,region_ar,latitude,longitude,google_maps_url
مسجد الإمام الباقر,N/A,7441 شارع محمد الفاتح، الخليج، سيهات‎ 32437,054 690 4583,https://www.instagram.com/albaqirorg?igsh=MXhlMnFtMjY4OTJlcA==,4.8,سيهات,المنطقة الشرقية,N/A,N/A,https://www.google.com/maps/place/%D9%85%D8%B3%D8%AC%D8%AF+%D8%A7%D9%84%D8%A5%D9%85%D8%A7%D9%85+%D8%A7%D9%84%D8%A8%D8%A7%D9%82%D8%B1%E2%80%AD/data=!4m7!3m6!1s0x3e49fe3cc4793e0d:0x1430a5d0389877f!8m2!3d26.4724894!4d50.0300999!16s%2Fg%2F119vgrs3b!19sChIJDT55xDz-ST4Rf4eJA10KQwE?authuser=0&hl=ar&rclk=1
جامع الإمام المهدي,N/A,F2PP+45P، أبو الوليد الهروي، الديرة، سيهات‎ 32461,N/A,https://www.instagram.com/jamealmahdi/,4.7,سيهات,المنطقة الشرقية,N/A,N/A,https://www.google.com/maps/place/%D8%AC%D8%A7%D9%85%D8%B9+%D8%A7%D9%84%D8%A5%D9%85%D8%A7%D9%85+%D8%A7%D9%84%D9%85%D9%87%D8%AF%D9%8A%E2%80%AD/data=!4m7!3m6!1s0x3e49fe3698893c71:0xe772d1d392f5429b!8m2!3d26.485329!4d50.0354672!16s%2Fg%2F119x2z139!19sChIJcTyJmDb-ST4Rm0L1ktPRcuc?authuser=0&hl=ar&rclk=1
مسجد الإمام المهدي بسيهات,N/A,2690 البان، الكوثر، سيهات‎ 32431 8499،,N/A,N/A,4.8,سيهات,المنطقة الشرقية,26.4846736,50.0600916,"https://www.google.com/maps/place/%D9%85%D8%B3%D8%AC%D8%AF+%D8%A7%D9%84%D8%A5%D9%85%D8%A7%D9%85+%D8%A7%D9%84%D9%85%D9%87%D8%AF%D9%8A+%D8%A8%D8%B3%D9%8A%D9%87%D8%A7%D8%AA%E2%80%AD/@26.4846736,50.0600916,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ffaac5323875:0x860cbea6c65906ea!8m2!3d26.4846736!4d50.0600916!16s%2Fg%2F11rxylh6x0?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
مسجد السنة سيهات,N/A,F2MR+GJ9، النور، سيهات‎ 32452,N/A,N/A,4.7,سيهات,المنطقة الشرقية,N/A,N/A,https://www.google.com/maps/place/%D9%85%D8%B3%D8%AC%D8%AF+%D8%A7%D9%84%D8%B3%D9%86%D8%A9+%D8%B3%D9%8A%D9%87%D8%A7%D8%AA%E2%80%AD/data=!4m7!3m6!1s0x3e49ffab261fdce1:0xacf10bcfb277ecd8!8m2!3d26.48378!4d50.041598!16s%2Fg%2F11fj3mgxz9!19sChIJ4dwfJqv_ST4R2Ox3ss8L8aw?authuser=0&hl=ar&rclk=1
مسجد الإمام علي عليه السلام,N/A,F3J4+XF5، الكوثر، سيهات‎ 32431,N/A,N/A,4.8,سيهات,المنطقة الشرقية,N/A,N/A,https://www.google.com/maps/place/%D9%85%D8%B3%D8%AC%D8%AF+%D8%A7%D9%84%D8%A5%D9%85%D8%A7%D9%85+%D8%B9%D9%84%D9%8A+%D8%B9%D9%84%D9%8A%D9%87+%D8%A7%D9%84%D8%B3%D9%84%D8%A7%D9%85%E2%80%AD/data=!4m7!3m6!1s0x3e49fe5ec91c5553:0x2444e21877372199!8m2!3d26.4823902!4d50.0562215!16s%2Fg%2F1tdyzf6q!19sChIJU1UcyV7-ST4RmSE3dxjiRCQ?authuser=0&hl=ar&rclk=1
جامع الرسول الأعظم,N/A,شارع ١ (ب)، غرناطة، سيهات‎ 32434,055 830 7644,N/A,4.8,سيهات,المنطقة الشرقية,N/A,N/A,https://www.google.com/maps/place/%D8%AC%D8%A7%D9%85%D8%B9+%D8%A7%D9%84%D8%B1%D8%B3%D9%88%D9%84+%D8%A7%D9%84%D8%A3%D8%B9%D8%B8%D9%85%E2%80%AD/data=!4m7!3m6!1s0x3e49fe5c4eaa6abd:0xb81f9e1cb1bd84b1!8m2!3d26.479713!4d50.052919!16s%2Fg%2F11b725m3_8!19sChIJvWqqTlz-ST4RsYS9sRyeH7g?authuser=0&hl=ar&rclk=1
مسجد الحمزة بن عبدالمطلب,N/A,F3G3+42C، شارع ابن خلدون، غرناطة، سيهات‎ 32434,N/A,N/A,4.8,سيهات,المنطقة الشرقية,N/A,N/A,https://www.google.com/maps/place/%D9%85%D8%B3%D8%AC%D8%AF+%D8%A7%D9%84%D8%AD%D9%85%D8%B2%D8%A9+%D8%A8%D9%86+%D8%B9%D8%A8%D8%AF%D8%A7%D9%84%D9%85%D8%B7%D9%84%D8%A8%E2%80%AD/data=!4m7!3m6!1s0x3e49fe670ce5ee27:0xf4f2023b4845d934!8m2!3d26.4753083!4d50.0525029!16s%2Fg%2F1tjx_zh8!19sChIJJ-7lDGf-ST4RNNlFSDsC8vQ?authuser=0&hl=ar&rclk=1
Almohsin Mosque - مسجد المحسن,N/A,4640 شارع ١٢ (أ)، غرناطة، سيهات‎ 32434,054 366 9068,http://almohsinmosque.com/,4.9,سيهات,المنطقة الشرقية,N/A,N/A,https://www.google.com/maps/place/Almohsin+Mosque+-+%D9%85%D8%B3%D8%AC%D8%AF+%D8%A7%D9%84%D9%85%D8%AD%D8%B3%D9%86%E2%80%AD/data=!4m7!3m6!1s0x3e49fe439d0da25f:0x89572e7d4719ac47!8m2!3d26.4789754!4d50.0469218!16s%2Fg%2F11fylnfg3p!19sChIJX6INnUP-ST4RR6wZR30uV4k?authuser=0&hl=ar&rclk=1
مسجد الإمام الحسن بن علي,N/A,F29Q+RMJ، حي الزهور، سيهات‎ 32437,N/A,N/A,4.8,سيهات,المنطقة الشرقية,N/A,N/A,https://www.google.com/maps/place/%D9%85%D8%B3%D8%AC%D8%AF+%D8%A7%D9%84%D8%A5%D9%85%D8%A7%D9%85+%D8%A7%D9%84%D8%AD%D8%B3%D9%86+%D8%A8%D9%86+%D8%B9%D9%84%D9%8A%E2%80%AD/data=!4m7!3m6!1s0x3e49fe14d5174999:0xe23f8800eda4c6be!8m2!3d26.4695972!4d50.0391412!16s%2Fg%2F1hc457t_t!19sChIJmUkX1RT-ST4Rvsak7QCIP-I?authuser=0&hl=ar&rclk=1
مسجد الإمام الجواد,N/A,قرطبة، سيهات‎ 32453,059 839 9513,N/A,4.7,سيهات,المنطقة الشرقية,N/A,N/A,https://www.google.com/maps/place/%D9%85%D8%B3%D8%AC%D8%AF+%D8%A7%D9%84%D8%A5%D9%85%D8%A7%D9%85+%D8%A7%D9%84%D8%AC%D9%88%D8%A7%D8%AF%E2%80%AD/data=!4m7!3m6!1s0x3e49ffc9e95ed4ab:0x7d7d21f6366e84f5!8m2!3d26.4974456!4d50.0384686!16s%2Fg%2F11xh734k1!19sChIJq9Re6cn_ST4R9YRuNvYhfX0?authuser=0&hl=ar&rclk=1
مسجد الإمام الهادي عليه السلام,N/A,"2711, 7179، الخصاب، 7179, سيهات‎ 32452",050 684 4487,https://instagram.com/msjedalhadi?igshid=Y2I2MzMwZWM3ZA==,4.8,سيهات,المنطقة الشرقية,N/A,N/A,https://www.google.com/maps/place/%D9%85%D8%B3%D8%AC%D8%AF+%D8%A7%D9%84%D8%A5%D9%85%D8%A7%D9%85+%D8%A7%D9%84%D9%87%D8%A7%D8%AF%D9%8A+%D8%B9%D9%84%D9%8A%D9%87+%D8%A7%D9%84%D8%B3%D9%84%D8%A7%D9%85%E2%80%AD/data=!4m7!3m6!1s0x3e49fe34c89df471:0xe017ef6f1d80b038!8m2!3d26.4901222!4d50.0357877!16s%2Fg%2F11c1qbrc64!19sChIJcfSdyDT-ST4ROLCAHW_vF-A?authuser=0&hl=ar&rclk=1
مسجد الإمام موسى بن جعفر الكاظم عليه السلام,N/A,F2VV+C3F، المنتزه، سيهات‎ 32452,N/A,N/A,4.8,سيهات,المنطقة الشرقية,N/A,N/A,https://www.google.com/maps/place/%D9%85%D8%B3%D8%AC%D8%AF+%D8%A7%D9%84%D8%A5%D9%85%D8%A7%D9%85+%D9%85%D9%88%D8%B3%D9%89+%D8%A8%D9%86+%D8%AC%D8%B9%D9%81%D8%B1+%D8%A7%D9%84%D9%83%D8%A7%D8%B8%D9%85+%D8%B9%D9%84%D9%8A%D9%87+%D8%A7%D9%84%D8%B3%D9%84%D8%A7%D9%85%E2%80%AD/data=!4m7!3m6!1s0x3e49ffb4cf064e05:0xf970c38619e16771!8m2!3d26.4935742!4d50.0426737!16s%2Fg%2F1q6b5r59y!19sChIJBU4Gz7T_ST4RcWfhGYbDcPk?authuser=0&hl=ar&rclk=1
مسجد أهل البيت,N/A,2909، 9041، النسيم، سيهات‎ 32453,059 698 1442,N/A,4.8,سيهات,المنطقة الشرقية,N/A,N/A,https://www.google.com/maps/place/%D9%85%D8%B3%D8%AC%D8%AF+%D8%A3%D9%87%D9%84+%D8%A7%D9%84%D8%A8%D9%8A%D8%AA%E2%80%AD/data=!4m7!3m6!1s0x3e49ffc0c4f45657:0x746d1b6bc0b58ed6!8m2!3d26.5069274!4d50.0375248!16s%2Fg%2F11f0whd8ws!19sChIJV1b0xMD_ST4R1o61wGsbbXQ?authuser=0&hl=ar&rclk=1
مسجد الرسول الأعظم (ص) بحي الدانة,N/A,F28V+WJ5، الدانة، سيهات‎ 32437,N/A,N/A,4.9,سيهات,المنطقة الشرقية,N/A,N/A,https://www.google.com/maps/place/%D9%85%D8%B3%D8%AC%D8%AF+%D8%A7%D9%84%D8%B1%D8%B3%D9%88%D9%84+%D8%A7%D9%84%D8%A3%D8%B9%D8%B8%D9%85+%28%D8%B5%29+%D8%A8%D8%AD%D9%8A+%D8%A7%D9%84%D8%AF%D8%A7%D9%86%D8%A9%E2%80%AD/data=!4m7!3m6!1s0x3e49fe6dd4292c4d:0xddfdec0647f2f120!8m2!3d26.4672566!4d50.0441163!16s%2Fg%2F1hg4xr9t7!19sChIJTSwp1G3-ST4RIPHyRwbs_d0?authuser=0&hl=ar&rclk=1
جامع الشيخ عبد العزيز بن باز,N/A,F294+P62، غرب النابية، سيهات‎ 32471,N/A,N/A,4.8,سيهات,المنطقة الشرقية,N/A,N/A,https://www.google.com/maps/place/%D8%AC%D8%A7%D9%85%D8%B9+%D8%A7%D9%84%D8%B4%D9%8A%D8%AE+%D8%B9%D8%A8%D8%AF+%D8%A7%D9%84%D8%B9%D8%B2%D9%8A%D8%B2+%D8%A8%D9%86+%D8%A8%D8%A7%D8%B2%E2%80%AD/data=!4m7!3m6!1s0x3e3601c5a406ec1d:0x9e6eed2f19eeb532!8m2!3d26.4692597!4d50.0055284!16s%2Fg%2F11gbwv8q4j!19sChIJHewGpMUBNj4RMrXuGS_tbp4?authuser=0&hl=ar&rclk=1
جامع الفاروق عمر رضي الله عنه,N/A,7295 4هـ، غرناطة، سيهات‎ 32434 5496،، سيهات‎,053 933 7583,https://www.moia.gov.sa/AboutMinistry/Branches/Easternprovince/Pages/default.aspx,4.8,سيهات,المنطقة الشرقية,N/A,N/A,https://www.google.com/maps/place/%D8%AC%D8%A7%D9%85%D8%B9+%D8%A7%D9%84%D9%81%D8%A7%D8%B1%D9%88%D9%82+%D8%B9%D9%85%D8%B1+%D8%B1%D8%B6%D9%8A+%D8%A7%D9%84%D9%84%D9%87+%D8%B9%D9%86%D9%87%E2%80%AD/data=!4m7!3m6!1s0x3e49ff0e130032ef:0x2ffa53350e24caa5!8m2!3d26.4715025!4d50.0555453!16s%2Fg%2F11q4h_385_!19sChIJ7zIAEw7_ST4RpcokDjVT-i8?authuser=0&hl=ar&rclk=1
مسجد الإمام الصادق بسيهات,N/A,"حي قرطبة, EMMB2784, 8118, سيهات‎ 32453",N/A,https://linktr.ee/Alsadeq.mosque,5.0,سيهات,المنطقة الشرقية,N/A,N/A,https://www.google.com/maps/place/%D9%85%D8%B3%D8%AC%D8%AF+%D8%A7%D9%84%D8%A5%D9%85%D8%A7%D9%85+%D8%A7%D9%84%D8%B5%D8%A7%D8%AF%D9%82+%D8%A8%D8%B3%D9%8A%D9%87%D8%A7%D8%AA%E2%80%AD/data=!4m7!3m6!1s0x3e49ff0034a213eb:0xcdc3692f72815fee!8m2!3d26.4985703!4d50.0363636!16s%2Fg%2F11n4m813sc!19sChIJ6xOiNAD_ST4R7l-Bci9pw80?authuser=0&hl=ar&rclk=1
مسجد عيد الغدير,N/A,F2QQ+W3P، الخصاب، سيهات‎ 32452,058 300 2660,http://www.ustream.tv/channel/algadeer14,4.7,سيهات,المنطقة الشرقية,N/A,N/A,https://www.google.com/maps/place/%D9%85%D8%B3%D8%AC%D8%AF+%D8%B9%D9%8A%D8%AF+%D8%A7%D9%84%D8%BA%D8%AF%D9%8A%D8%B1%E2%80%AD/data=!4m7!3m6!1s0x3e49fe3513c30e05:0xe97537df7b14cf13!8m2!3d26.4898323!4d50.0377183!16s%2Fg%2F11c1nc_49q!19sChIJBQ7DEzX-ST4RE88Ue983dek?authuser=0&hl=ar&rclk=1
مسجد الإمام زين العابدين (ع),N/A,F2MQ+VGQ، مسجد الإمام زين العابدين، الديرة،، سيهات‎ 32461,N/A,N/A,5.0,سيهات,المنطقة الشرقية,N/A,N/A,https://www.google.com/maps/place/%D9%85%D8%B3%D8%AC%D8%AF+%D8%A7%D9%84%D8%A5%D9%85%D8%A7%D9%85+%D8%B2%D9%8A%D9%86+%D8%A7%D9%84%D8%B9%D8%A7%D8%A8%D8%AF%D9%8A%D9%86+%28%D8%B9%29%E2%80%AD/data=!4m7!3m6!1s0x3e49ffcc671ea407:0x294af2cedf140064!8m2!3d26.4847063!4d50.0388515!16s%2Fg%2F11j3rzp0fv!19sChIJB6QeZ8z_ST4RZAAU387ySik?authuser=0&hl=ar&rclk=1
حسينية الناصر,N/A,"5145, 8232، الديرة، 8232, سيهات‎ 32461",053 269 5303,https://instagram.com/hus_alnaser?igshid=Y2I2MzMwZWM3ZA==,4.6,سيهات,المنطقة الشرقية,N/A,N/A,https://www.google.com/maps/place/%D8%AD%D8%B3%D9%8A%D9%86%D9%8A%D8%A9+%D8%A7%D9%84%D9%86%D8%A7%D8%B5%D8%B1%E2%80%AD/data=!4m7!3m6!1s0x3e49ff7ed47af011:0x8a378af770fb0ed0!8m2!3d26.4867231!4d50.033961!16s%2Fg%2F11gj71b09k!19sChIJEfB61H7_ST4R0A77cPeKN4o?authuser=0&hl=ar&rclk=1
حسينية فريدة,N/A,"الديرة، 5168, 7971, سيهات‎ 32461",N/A,N/A,3.8,سيهات,المنطقة الشرقية,N/A,N/A,https://www.google.com/maps/place/%D8%AD%D8%B3%D9%8A%D9%86%D9%8A%D8%A9+%D9%81%D8%B1%D9%8A%D8%AF%D8%A9%E2%80%AD/data=!4m7!3m6!1s0x3e49ffc67118d119:0x511a660f1a75be5d!8m2!3d26.4846958!4d50.034193!16s%2Fg%2F11t8cywk75!19sChIJGdEYccb_ST4RXb51Gg9mGlE?authuser=0&hl=ar&rclk=1
مسجد القاسم بن الحسن. عليهما السلام,N/A,F2QM+QJM، الطف، سيهات‎ 32461,N/A,N/A,5.0,سيهات,المنطقة الشرقية,N/A,N/A,https://www.google.com/maps/place/%D9%85%D8%B3%D8%AC%D8%AF+%D8%A7%D9%84%D9%82%D8%A7%D8%B3%D9%85+%D8%A8%D9%86+%D8%A7%D9%84%D8%AD%D8%B3%D9%86.+%D8%B9%D9%84%D9%8A%D9%87%D9%85%D8%A7+%D8%A7%D9%84%D8%B3%D9%84%D8%A7%D9%85%E2%80%AD/data=!4m7!3m6!1s0x3e49fe3350bcd469:0xe1843f73b2dcc746!8m2!3d26.4894675!4d50.0340517!16s%2Fg%2F1hc3sg8m2!19sChIJadS8UDP-ST4RRsfcsnM_hOE?authuser=0&hl=ar&rclk=1
جامع ام البنين عليها السلام سيهات حي قرطبة,N/A,حي قرطبة، 7857 13أ EMME7857 2591، سيهات‎ 32453,N/A,N/A,4.6,سيهات,المنطقة الشرقية,N/A,N/A,https://www.google.com/maps/place/%D8%AC%D8%A7%D9%85%D8%B9+%D8%A7%D9%85+%D8%A7%D9%84%D8%A8%D9%86%D9%8A%D9%86+%D8%B9%D9%84%D9%8A%D9%87%D8%A7+%D8%A7%D9%84%D8%B3%D9%84%D8%A7%D9%85+%D8%B3%D9%8A%D9%87%D8%A7%D8%AA+%D8%AD%D9%8A+%D9%82%D8%B1%D8%B7%D8%A8%D8%A9%E2%80%AD/data=!4m7!3m6!1s0x3e49ff000a4b4733:0x1cabbf6df7098ec0!8m2!3d26.4962248!4d50.0344358!16s%2Fg%2F11ysvthh71!19sChIJM0dLCgD_ST4RwI4J922_qxw?authuser=0&hl=ar&rclk=1
مأتم الأمام الرضا,N/A,4981، النقى، سيهات‎ 32461 8231،,N/A,N/A,4.3,سيهات,المنطقة الشرقية,N/A,N/A,https://www.google.com/maps/place/%D9%85%D8%A3%D8%AA%D9%85+%D8%A7%D9%84%D8%A3%D9%85%D8%A7%D9%85+%D8%A7%D9%84%D8%B1%D8%B6%D8%A7%E2%80%AD/data=!4m7!3m6!1s0x3e49ffa3bd962b75:0xef090aa430a09ecb!8m2!3d26.486807!4d50.0323732!16s%2Fg%2F11h5613lyp!19sChIJdSuWvaP_ST4Ry56gMKQKCe8?authuser=0&hl=ar&rclk=1
مأتم النمر,N/A,5314، الديرة، سيهات‎ 32461 7395،,050 113 9746,N/A,4.7,سيهات,المنطقة الشرقية,N/A,N/A,https://www.google.com/maps/place/%D9%85%D8%A3%D8%AA%D9%85+%D8%A7%D9%84%D9%86%D9%85%D8%B1%E2%80%AD/data=!4m7!3m6!1s0x3e49ff5606114fa7:0xc69ef2f4616d074e!8m2!3d26.4786267!4d50.0345216!16s%2Fg%2F11fn4jvswc!19sChIJp08RBlb_ST4RTgdtYfTynsY?authuser=0&hl=ar&rclk=1
حسينية خليفة زين الدين,N/A,الديرة، 8336، 5226، سيهات‎ 32461,N/A,N/A,4.9,سيهات,المنطقة الشرقية,N/A,N/A,https://www.google.com/maps/place/%D8%AD%D8%B3%D9%8A%D9%86%D9%8A%D8%A9+%D8%AE%D9%84%D9%8A%D9%81%D8%A9+%D8%B2%D9%8A%D9%86+%D8%A7%D9%84%D8%AF%D9%8A%D9%86%E2%80%AD/data=!4m7!3m6!1s0x3e49ff5e43ee668b:0x16924da0d560c79!8m2!3d26.4877603!4d50.0347437!16s%2Fg%2F11k4s9cw2v!19sChIJi2buQ17_ST4ReQxWDdokaQE?authuser=0&hl=ar&rclk=1
مسجد جعفر ابن ابي طالب بسيهات,N/A,F2MX+J7M، المنتزه، سيهات‎ 32452,N/A,N/A,4.9,سيهات,المنطقة الشرقية,N/A,N/A,https://www.google.com/maps/place/%D9%85%D8%B3%D8%AC%D8%AF+%D8%AC%D8%B9%D9%81%D8%B1+%D8%A7%D8%A8%D9%86+%D8%A7%D8%A8%D9%8A+%D8%B7%D8%A7%D9%84%D8%A8+%D8%A8%D8%B3%D9%8A%D9%87%D8%A7%D8%AA%E2%80%AD/data=!4m7!3m6!1s0x3e49ffefe9f0d321:0xeedc9294731b3a7e!8m2!3d26.4840938!4d50.0481842!16s%2Fg%2F11fl7np2sd!19sChIJIdPw6e__ST4Rfjobc5SS3O4?authuser=0&hl=ar&rclk=1
قاعة مسجد الإمام الهادي (ع),N/A,EMMC7191، 2763 9أ، حي الخصاب، 7191، سيهات‎ 32452,N/A,N/A,4.0,سيهات,المنطقة الشرقية,N/A,N/A,https://www.google.com/maps/place/%D9%82%D8%A7%D8%B9%D8%A9+%D9%85%D8%B3%D8%AC%D8%AF+%D8%A7%D9%84%D8%A5%D9%85%D8%A7%D9%85+%D8%A7%D9%84%D9%87%D8%A7%D8%AF%D9%8A+%28%D8%B9%29%E2%80%AD/data=!4m7!3m6!1s0x3e49ff90f5569c57:0x7c6d3b4d049715db!8m2!3d26.4901525!4d50.0361492!16s%2Fg%2F11kj61962v!19sChIJV5xW9ZD_ST4R2xWXBE07bXw?authuser=0&hl=ar&rclk=1
مسجد الامام الحسين عليه السلام,N/A,8153، 5622، الديرة،، سيهات‎ 32461,N/A,N/A,5.0,سيهات,المنطقة الشرقية,N/A,N/A,https://www.google.com/maps/place/%D9%85%D8%B3%D8%AC%D8%AF+%D8%A7%D9%84%D8%A7%D9%85%D8%A7%D9%85+%D8%A7%D9%84%D8%AD%D8%B3%D9%8A%D9%86+%D8%B9%D9%84%D9%8A%D9%87+%D8%A7%D9%84%D8%B3%D9%84%D8%A7%D9%85%E2%80%AD/data=!4m7!3m6!1s0x3e49ff285786ada3:0x43c1fb675be18a1!8m2!3d26.4860741!4d50.0386664!16s%2Fg%2F11t521f7c1!19sChIJo62GVyj_ST4RoRi-dbYfPAQ?authuser=0&hl=ar&rclk=1
جامع النابية الكبير,N/A,F2G4+HC9، 55، النابية، سيهات‎ 32471,N/A,N/A,4.6,سيهات,المنطقة الشرقية,N/A,N/A,https://www.google.com/maps/place/%D8%AC%D8%A7%D9%85%D8%B9+%D8%A7%D9%84%D9%86%D8%A7%D8%A8%D9%8A%D8%A9+%D8%A7%D9%84%D9%83%D8%A8%D9%8A%D8%B1%E2%80%AD/data=!4m7!3m6!1s0x3e3601cdd39938cd:0x27ba4eca8ae480bb!8m2!3d26.4764004!4d50.0061031!16s%2Fg%2F1yfh_kx_n!19sChIJzTiZ080BNj4Ru4DkispOuic?authuser=0&hl=ar&rclk=1
مسجد رسول الله إبراهيم الخليل عليه السلام - Prophet Ibrahim Alkhaleel,N/A,F2MR+XV2، شارع ينبع، النور، سيهات‎ 32452,N/A,N/A,5.0,سيهات,المنطقة الشرقية,N/A,N/A,https://www.google.com/maps/place/%D9%85%D8%B3%D8%AC%D8%AF+%D8%B1%D8%B3%D9%88%D9%84+%D8%A7%D9%84%D9%84%D9%87+%D8%A5%D8%A8%D8%B1%D8%A7%D9%87%D9%8A%D9%85+%D8%A7%D9%84%D8%AE%D9%84%D9%8A%D9%84+%D8%B9%D9%84%D9%8A%D9%87+%D8%A7%D9%84%D8%B3%D9%84%D8%A7%D9%85+-+Prophet+Ibrahim+Alkhaleel%E2%80%AD/data=!4m7!3m6!1s0x3e49ff8db7795013:0x9c18f5828cb88051!8m2!3d26.4848813!4d50.0421486!16s%2Fg%2F11t9r5sz2b!19sChIJE1B5t43_ST4RUYC4jIL1GJw?authuser=0&hl=ar&rclk=1
مسجد السيدة خديجة,N/A,مسجد السيدة خديجة، شارع أبو موسى الأنصاري، المنتزه، سيهات‎ 32452,N/A,N/A,5.0,سيهات,المنطقة الشرقية,N/A,N/A,https://www.google.com/maps/place/%D9%85%D8%B3%D8%AC%D8%AF+%D8%A7%D9%84%D8%B3%D9%8A%D8%AF%D8%A9+%D8%AE%D8%AF%D9%8A%D8%AC%D8%A9%E2%80%AD/data=!4m7!3m6!1s0x3e49fe4b1e228277:0xf3752a9acbf71227!8m2!3d26.4913085!4d50.0419093!16s%2Fg%2F11zrrb8tn!19sChIJd4IiHkv-ST4RJxL3y5oqdfM?authuser=0&hl=ar&rclk=1
جامع علي بن أبي طالب,N/A,F2C5+WXF، النابية، سيهات‎ 32471,050 951 5948,N/A,4.4,سيهات,المنطقة الشرقية,N/A,N/A,https://www.google.com/maps/place/%D8%AC%D8%A7%D9%85%D8%B9+%D8%B9%D9%84%D9%8A+%D8%A8%D9%86+%D8%A3%D8%A8%D9%8A+%D8%B7%D8%A7%D9%84%D8%A8%E2%80%AD/data=!4m7!3m6!1s0x3e3601d07579dc17:0x83013d3839c3c5ac!8m2!3d26.4723089!4d50.0099292!16s%2Fg%2F1yfp0gv96!19sChIJF9x5ddABNj4RrMXDOTg9AYM?authuser=0&hl=ar&rclk=1
مسجد الإمام الذهبي,N/A,F2J3+GG4، النابية، سيهات‎ 32471,N/A,N/A,4.9,سيهات,المنطقة الشرقية,N/A,N/A,https://www.google.com/maps/place/%D9%85%D8%B3%D8%AC%D8%AF+%D8%A7%D9%84%D8%A5%D9%85%D8%A7%D9%85+%D8%A7%D9%84%D8%B0%D9%87%D8%A8%D9%8A%E2%80%AD/data=!4m7!3m6!1s0x3e3600336742aaf7:0x4fe068a0b0990c93!8m2!3d26.4812734!4d50.003819!16s%2Fg%2F1ptwrpd1k!19sChIJ96pCZzMANj4RkwyZsKBo4E8?authuser=0&hl=ar&rclk=1
مسجد الإمام الحسن العسكري بسيهات,N/A,"2712 29, الزهور، 6521, سيهات‎ 32437",N/A,N/A,4.9,سيهات,المنطقة الشرقية,N/A,N/A,https://www.google.com/maps/place/%D9%85%D8%B3%D8%AC%D8%AF+%D8%A7%D9%84%D8%A5%D9%85%D8%A7%D9%85+%D8%A7%D9%84%D8%AD%D8%B3%D9%86+%D8%A7%D9%84%D8%B9%D8%B3%D9%83%D8%B1%D9%8A+%D8%A8%D8%B3%D9%8A%D9%87%D8%A7%D8%AA%E2%80%AD/data=!4m7!3m6!1s0x3e49ff5f1214961f:0x763ef2877dc9ca09!8m2!3d26.4643073!4d50.0276369!16s%2Fg%2F11rt_xs_qq!19sChIJH5YUEl__ST4RCcrJfYfyPnY?authuser=0&hl=ar&rclk=1
عائله الخولي,N/A,F2QH+H78 بجانب داقوف، بجوار مسجد النور بعزبه، سيهات‎,N/A,N/A,N/A,سيهات,المنطقة الشرقية,26.4889047,50.0282166,"https://www.google.com/maps/place/%D8%B9%D8%A7%D8%A6%D9%84%D9%87+%D8%A7%D9%84%D8%AE%D9%88%D9%84%D9%8A%E2%80%AD/@26.4889047,50.0282166,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ff003876fe0d:0x838e7496be0603e6!8m2!3d26.4889047!4d50.0282166!16s%2Fg%2F11n3j4vm37?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
مسجد محمد بن راشد الهاجري,N/A,3538، النابية، سيهات‎ 32471,N/A,N/A,4.7,سيهات,المنطقة الشرقية,N/A,N/A,https://www.google.com/maps/place/%D9%85%D8%B3%D8%AC%D8%AF+%D9%85%D8%AD%D9%85%D8%AF+%D8%A8%D9%86+%D8%B1%D8%A7%D8%B4%D8%AF+%D8%A7%D9%84%D9%87%D8%A7%D8%AC%D8%B1%D9%8A%E2%80%AD/data=!4m7!3m6!1s0x3e3601cea4181ed3:0x8a373cc28151794f!8m2!3d26.4749649!4d50.0041276!16s%2Fg%2F11cs4g85bz!19sChIJ0x4YpM4BNj4RT3lRgcI8N4o?authuser=0&hl=ar&rclk=1
مسجد السويكت,N/A,F2V5+6PX، سيهات‎ 32465,N/A,N/A,4.6,سيهات,المنطقة الشرقية,N/A,N/A,https://www.google.com/maps/place/%D9%85%D8%B3%D8%AC%D8%AF+%D8%A7%D9%84%D8%B3%D9%88%D9%8A%D9%83%D8%AA%E2%80%AD/data=!4m7!3m6!1s0x3e360025388e0f4d:0xf0f2d2191a8f4926!8m2!3d26.4931169!4d50.0093605!16s%2Fg%2F11dfj9q62m!19sChIJTQ-OOCUANj4RJkmPGhnS8vA?authuser=0&hl=ar&rclk=1
