name_ar,category,full_address,phone_number,website,rating,plus_code,opening_times,opening_status,price_range,city_ar,region_ar,latitude,longitude,google_maps_url
لاب كوت,متجر للزي الموحد,617، غرناطة، سيهات‎ 32434,013 850 0996,http://labcoat-uniform.com/,4.2,F2JW+49,"{""الأحد"": ""٩:٠٠–١١:٣٠ص٤:٠٠–١١:٠٠م""}",سيفتح قريبًا · عند الساعة ٤ م,N/A,سيهات,المنطقة الشرقية,26.4802718,50.0459161,"https://www.google.com/maps/place/%D9%84%D8%A7%D8%A8+%D9%83%D9%88%D8%AA%E2%80%AD/@26.4802718,50.0459161,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49fe446b629603:0x572cf86c9bd004ae!8m2!3d26.4802718!4d50.0459161!16s%2Fg%2F11b77l56q7?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
المصمم الذهبي للعبايات فرع سيهات,متجر الملابس الخارجية,شارع الخليج الدمام، سيهات‎,055 197 7146,N/A,3.0,F2PW+QX,"{""الأحد"": ""٣:٣٠م–١٢:٣٠ص""}",مفتوح · يغلق عند الساعة ١٢:٣٠ ص,N/A,سيهات,المنطقة الشرقية,26.4869803,50.0474506,"https://www.google.com/maps/place/%D8%A7%D9%84%D9%85%D8%B5%D9%85%D9%85+%D8%A7%D9%84%D8%B0%D9%87%D8%A8%D9%8A+%D9%84%D9%84%D8%B9%D8%A8%D8%A7%D9%8A%D8%A7%D8%AA+%D9%81%D8%B1%D8%B9+%D8%B3%D9%8A%D9%87%D8%A7%D8%AA%E2%80%AD/@26.4869803,50.0474506,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ffb85da205cf:0xa51c02e2b02abe17!8m2!3d26.4869803!4d50.0474506!16s%2Fg%2F11tsk012yt?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
Royal Bride,متجر ملابس,F2PX+8JR، طريق الخليج، المنتزه، سيهات‎ 32452,N/A,N/A,4.1,F2PX+8JR,N/A,N/A,N/A,سيهات,المنطقة الشرقية,26.4858725,50.0490268,"https://www.google.com/maps/place/Royal+Bride/@26.4858725,50.0490268,16z/data=!3m1!4b1!4m6!3m5!1s0x3e49fe4ffa934e8d:0xb584969419f01d36!8m2!3d26.4858725!4d50.0490268!16s%2Fg%2F11hb3l6fcc?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
Lafleur لافلور,متجر ملابس,النسيم، سيهات‎ 32453,056 774 0993,N/A,4.3,G24Q+48,"{""الأحد"": ""مغلق""}",مغلق · يفتح يوم الاثنين عند الساعة ٤ م,N/A,سيهات,المنطقة الشرقية,26.5053111,50.0382889,"https://www.google.com/maps/place/Lafleur+%D9%84%D8%A7%D9%81%D9%84%D9%88%D8%B1%E2%80%AD/@26.5053111,50.0382889,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ff0066ebd3d1:0xaa3aca6f471f80d4!8m2!3d26.5053111!4d50.0382889!16s%2Fg%2F11vyyl7nyw?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
ديوان الزي للملابس والمستلزمات الرجالية,متجر ملابس رجالي,G24H+QWG، قرطبة، سيهات‎ 32453,054 400 7192,N/A,4.9,G24H+QWG,"{""الأحد"": ""٤:٠٠–١١:٣٠م""}",سيفتح قريبًا · عند الساعة ٤ م,N/A,سيهات,المنطقة الشرقية,26.5069256,50.0298148,"https://www.google.com/maps/place/%D8%AF%D9%8A%D9%88%D8%A7%D9%86+%D8%A7%D9%84%D8%B2%D9%8A+%D9%84%D9%84%D9%85%D9%84%D8%A7%D8%A8%D8%B3+%D9%88%D8%A7%D9%84%D9%85%D8%B3%D8%AA%D9%84%D8%B2%D9%85%D8%A7%D8%AA+%D8%A7%D9%84%D8%B1%D8%AC%D8%A7%D9%84%D9%8A%D8%A9%E2%80%AD/@26.5069256,50.0298148,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ff00684e49a3:0x428d74453941039f!8m2!3d26.5069256!4d50.0298148!16s%2Fg%2F11xmkyys5f?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
زهور الولاية للزهور الطبيعية والهدايا Wilayah flowers of natural flowers,متجر زهور,"Khaleej Rd, الكوثر، سيهات‎ 32431",050 381 2269,N/A,4.3,F3G4+PM,"{""الأحد"": ""٧:٠٠ص–١١:٣٠م""}",مفتوح · يغلق عند الساعة ١١:٣٠ م,N/A,سيهات,المنطقة الشرقية,26.4767766,50.0566808,"https://www.google.com/maps/place/%D8%B2%D9%87%D9%88%D8%B1+%D8%A7%D9%84%D9%88%D9%84%D8%A7%D9%8A%D8%A9+%D9%84%D9%84%D8%B2%D9%87%D9%88%D8%B1+%D8%A7%D9%84%D8%B7%D8%A8%D9%8A%D8%B9%D9%8A%D8%A9+%D9%88%D8%A7%D9%84%D9%87%D8%AF%D8%A7%D9%8A%D8%A7+Wilayah+flowers+of+natural+flowers%E2%80%AD/@26.4767766,50.0566808,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49fe5e82499a79:0x9f751214e7cd368d!8m2!3d26.4767766!4d50.0566808!16s%2Fg%2F11dymqs5d6?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
متجر بلوبيرد للملابس,متجر ملابس أطفال,"Khaleej Rd, المنتزه، سيهات‎ 32452",050 688 0959,https://instagram.com/blue_bird1024?igshid=OGQ5ZDc2ODk2ZA==,5.0,F2VQ+9C,N/A,N/A,N/A,سيهات,المنطقة الشرقية,26.4934329,50.038533,"https://www.google.com/maps/place/%D9%85%D8%AA%D8%AC%D8%B1+%D8%A8%D9%84%D9%88%D8%A8%D9%8A%D8%B1%D8%AF+%D9%84%D9%84%D9%85%D9%84%D8%A7%D8%A8%D8%B3%E2%80%AD/@26.4934329,50.038533,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ff176b2d692f:0x7538ba0cbd30cb9a!8m2!3d26.4934329!4d50.038533!16s%2Fg%2F11vlnhzfd9?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
زاهي العود للعبايات,متجر ملابس,"Unnamed Road, سيهات‎ 32434",054 425 6222,http://www.zahialoud.com/,4.1,F29W+QR,"{""الأحد"": ""مغلق""}",مغلق · يفتح يوم الاثنين عند الساعة ٤ م,N/A,سيهات,المنطقة الشرقية,26.469381,50.0470412,"https://www.google.com/maps/place/%D8%B2%D8%A7%D9%87%D9%8A+%D8%A7%D9%84%D8%B9%D9%88%D8%AF+%D9%84%D9%84%D8%B9%D8%A8%D8%A7%D9%8A%D8%A7%D8%AA%E2%80%AD/@26.469381,50.0470412,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ff3f43d4a6fd:0x93115f55008e2fd2!8m2!3d26.469381!4d50.0470412!16s%2Fg%2F11f9yyt_m5?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
حب الطفولة Kids love,سوق ملابس,"qis bin zaher, الديرة، سيهات‎ 32461",056 117 7847,N/A,4.6,F2PP+FW,"{""الأحد"": ""٤:٠٠–١٠:٣٠م""}",سيفتح قريبًا · عند الساعة ٤ م,N/A,سيهات,المنطقة الشرقية,26.4861418,50.0372798,"https://www.google.com/maps/place/%D8%AD%D8%A8+%D8%A7%D9%84%D8%B7%D9%81%D9%88%D9%84%D8%A9+Kids+love%E2%80%AD/@26.4861418,50.0372798,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ff9e7511485f:0x52ff794fa550aa69!8m2!3d26.4861418!4d50.0372798!16s%2Fg%2F11vs35s24_?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
الأصالة للأقمشة و الخياطة الرجالية,خيّاط ملابس الرجال,طريق الملك عبدالعزيز، الخصاب، سيهات‎ 32452,054 438 1335,N/A,3.7,F2VP+49,"{""الأحد"": ""٣:٠٠–١١:٠٠م""}",مفتوح · يغلق عند الساعة ١١ م,N/A,سيهات,المنطقة الشرقية,26.4928081,50.0359877,"https://www.google.com/maps/place/%D8%A7%D9%84%D8%A3%D8%B5%D8%A7%D9%84%D8%A9+%D9%84%D9%84%D8%A3%D9%82%D9%85%D8%B4%D8%A9+%D9%88+%D8%A7%D9%84%D8%AE%D9%8A%D8%A7%D8%B7%D8%A9+%D8%A7%D9%84%D8%B1%D8%AC%D8%A7%D9%84%D9%8A%D8%A9%E2%80%AD/@26.4928081,50.0359877,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ffa0acb01d0b:0xbb15fff5016b5393!8m2!3d26.4928081!4d50.0359877!16s%2Fg%2F11q3n7d9d3?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
متجر شعاع,متجر هواتف جوالة,"Khaleej Rd, غرناطة، سيهات‎ 32434",059 152 0526,https://shuaastore.com/,4.5,F3H3+PW,"{""الأحد"": ""٩:٣٠ص–١١:٣٠م""}",مفتوح · يغلق عند الساعة ١١:٣٠ م,N/A,سيهات,المنطقة الشرقية,26.4792521,50.0548157,"https://www.google.com/maps/place/%D9%85%D8%AA%D8%AC%D8%B1+%D8%B4%D8%B9%D8%A7%D8%B9%E2%80%AD/@26.4792521,50.0548157,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ff293ac3dd6f:0xc0429e24b998a38!8m2!3d26.4792521!4d50.0548157!16s%2Fg%2F11lycnrl9j?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
LUXURY ALBADER,متجر ملابس,8105، 5501، الديرة، سيهات‎ 32461,050 679 0090,N/A,3.8,F2PP+8X,"{""الأحد"": ""٤:٠٠–١١:٠٠م""}",سيفتح قريبًا · عند الساعة ٤ م,N/A,سيهات,المنطقة الشرقية,26.4857513,50.0374169,"https://www.google.com/maps/place/LUXURY+ALBADER/@26.4857513,50.0374169,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49fe366ffe9305:0xb395ebedeed91ae6!8m2!3d26.4857513!4d50.0374169!16s%2Fg%2F11g9q5fy5k?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
درعه DERAAH,متجر عطور,7568 طريق الملك عبدالعزيز، الزهور، 4325 Umar Ibn، سيهات‎ 32437,800 118 6666,https://www.deraahstore.com/,4.6,F2FV+JH,"{""الأحد"": ""٩:٠٠ص–١٢:٠٠ص""}",مفتوح · يغلق عند الساعة ١٢ ص,N/A,سيهات,المنطقة الشرقية,N/A,N/A,https://www.google.com/maps/place/%D8%AF%D8%B1%D8%B9%D9%87+DERAAH%E2%80%AD/data=!4m7!3m6!1s0x3e49ffc24bcb328b:0x2fd3fb55b40f6f04!8m2!3d26.474004!4d50.043905!16s%2Fg%2F11pcnmkn_k!19sChIJizLLS8L_ST4RBG8PtFX70y8?authuser=0&hl=ar&rclk=1
مغاسل المختصة الذكية للملابس,مغسلة,"Khaleej Rd, الكوثر، سيهات‎ 32431",053 978 8133,N/A,4.4,F3J3+9W,N/A,N/A,N/A,سيهات,المنطقة الشرقية,26.4808806,50.05478,"https://www.google.com/maps/place/%D9%85%D8%BA%D8%A7%D8%B3%D9%84+%D8%A7%D9%84%D9%85%D8%AE%D8%AA%D8%B5%D8%A9+%D8%A7%D9%84%D8%B0%D9%83%D9%8A%D8%A9+%D9%84%D9%84%D9%85%D9%84%D8%A7%D8%A8%D8%B3%E2%80%AD/@26.4808806,50.05478,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ff24044dee6b:0x51e86a1fd37eb185!8m2!3d26.4808806!4d50.05478!16s%2Fg%2F11xffb4cnl?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
بوتيك فاطمه الدهان للفساتين FD,متجر ملابس,F2PV+M6H، المنتزه، سيهات‎ 32452,059 925 2466,N/A,3.4,F2PV+M6H,"{""الأحد"": ""٥:٠٠–١٠:٠٠م""}",مغلق · يفتح عند الساعة ٥ م,N/A,سيهات,المنطقة الشرقية,26.4866914,50.0431162,"https://www.google.com/maps/place/%D8%A8%D9%88%D8%AA%D9%8A%D9%83+%D9%81%D8%A7%D8%B7%D9%85%D9%87+%D8%A7%D9%84%D8%AF%D9%87%D8%A7%D9%86+%D9%84%D9%84%D9%81%D8%B3%D8%A7%D8%AA%D9%8A%D9%86+FD%E2%80%AD/@26.4866914,50.0431162,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ff0042a0752b:0xee54835ec8b32e26!8m2!3d26.4866914!4d50.0431162!16s%2Fg%2F11w3mpt_1_?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
عطور رايدر | Rider Beauty,متجر عطور,"Khaleej Rd, غرناطة، سيهات‎ 32434",053 855 7800,https://riderbeauty.com/,4.9,F3H3+PX,"{""الأحد"": ""٩:٠٠ص–١١:٠٠م""}",مفتوح · يغلق عند الساعة ١١ م,N/A,سيهات,المنطقة الشرقية,26.4793302,50.0549268,"https://www.google.com/maps/place/%D8%B9%D8%B7%D9%88%D8%B1+%D8%B1%D8%A7%D9%8A%D8%AF%D8%B1+%7C+Rider+Beauty%E2%80%AD/@26.4793302,50.0549268,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ff8638f7b8f1:0xebd2440d60c2f037!8m2!3d26.4793302!4d50.0549268!16s%2Fg%2F11w9bh43r8?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
cliche design,مصمم داخلي,النسيم، سيهات‎ 32453,059 363 3102,http://www.clicheksa.com/,4.8,G24Q+48,"{""الأحد"": ""٩:٠٠ص–١٠:٠٠م""}",مفتوح · يغلق عند الساعة ١٠ م,N/A,سيهات,المنطقة الشرقية,26.505315,50.0382829,"https://www.google.com/maps/place/cliche+design/@26.505315,50.0382829,17z/data=!3m1!4b1!4m6!3m5!1s0x3e4a01b29ded7a69:0xfb89131670538998!8m2!3d26.505315!4d50.0382829!16s%2Fg%2F11ts3bgpjg?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
Stop5minute للملابس الرجالية,متجر ملابس الشباب,EMMA6217، 6217 عمر بن عبدالعزيز، 3273، حي النور،، سيهات‎,054 031 3017,N/A,5.0,F2JR+HG,"{""الأحد"": ""٤:٠٠–١١:٠٠م""}",سيفتح قريبًا · عند الساعة ٤ م,N/A,سيهات,المنطقة الشرقية,26.4814782,50.0412555,"https://www.google.com/maps/place/Stop5minute+%D9%84%D9%84%D9%85%D9%84%D8%A7%D8%A8%D8%B3+%D8%A7%D9%84%D8%B1%D8%AC%D8%A7%D9%84%D9%8A%D8%A9%E2%80%AD/@26.4814782,50.0412555,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ff158dab72a3:0x3329bfe0552fee9e!8m2!3d26.4814782!4d50.0412555!16s%2Fg%2F11j_4ktqby?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
خياط نور البيان,متجر ملابس,"6671، النور، 3339 المجمعة، 6671, Saudi Arabia, سيهات‎ 32452",013 838 0742,N/A,4.4,F2PR+7R,N/A,N/A,N/A,سيهات,المنطقة الشرقية,26.4856387,50.0420726,"https://www.google.com/maps/place/%D8%AE%D9%8A%D8%A7%D8%B7+%D9%86%D9%88%D8%B1+%D8%A7%D9%84%D8%A8%D9%8A%D8%A7%D9%86%E2%80%AD/@26.4856387,50.0420726,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ff41cd7a221b:0x898de79450baa854!8m2!3d26.4856387!4d50.0420726!16s%2Fg%2F11h7n6bkz4?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
WOODAL,متجر أدوات مطبخ,الخليج، 3518، EMMC7693، 7693، سيهات‎ 32451,055 855 0409,http://www.woodal.net/,4.8,F2VV+WG,"{""الأحد"": ""٣:٠٠–١٠:٠٠م""}",مفتوح · يغلق عند الساعة ١٠ م,N/A,سيهات,المنطقة الشرقية,26.4948316,50.0438086,"https://www.google.com/maps/place/WOODAL/@26.4948316,50.0438086,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ff0075850ecd:0x4e48a5da16edfc74!8m2!3d26.4948316!4d50.0438086!16s%2Fg%2F11xd1182_6?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
مغاسل التنظيف المثالي لغسيل الملابس,مغسلة,"حي, Khaleej Rd، الكوثر، سيهات‎ 32431",055 387 0090,N/A,3.7,F3F4+QX,"{""الأحد"": ""نعمل على مدار 24 ساعة""}",مفتوح على مدار الساعة,N/A,سيهات,المنطقة الشرقية,26.4744914,50.0574923,"https://www.google.com/maps/place/%D9%85%D8%BA%D8%A7%D8%B3%D9%84+%D8%A7%D9%84%D8%AA%D9%86%D8%B8%D9%8A%D9%81+%D8%A7%D9%84%D9%85%D8%AB%D8%A7%D9%84%D9%8A+%D9%84%D8%BA%D8%B3%D9%8A%D9%84+%D8%A7%D9%84%D9%85%D9%84%D8%A7%D8%A8%D8%B3%E2%80%AD/@26.4744914,50.0574923,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ff213c7089ab:0x9e6f3653be96ce2!8m2!3d26.4744914!4d50.0574923!16s%2Fg%2F11v5f0pd4n?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
مركز الحسن للعبايات,متجر ملابس,7830 طريق الملك عبدالعزيز، الفردوس، سيهات‎ 32434,N/A,N/A,3.5,F2GW+GH,"{""الأحد"": ""٩:٣٠–١١:٣٠ص٤:٠٠–١١:٠٠م""}",سيفتح قريبًا · عند الساعة ٤ م,N/A,سيهات,المنطقة الشرقية,26.4762861,50.0464571,"https://www.google.com/maps/place/%D9%85%D8%B1%D9%83%D8%B2+%D8%A7%D9%84%D8%AD%D8%B3%D9%86+%D9%84%D9%84%D8%B9%D8%A8%D8%A7%D9%8A%D8%A7%D8%AA%E2%80%AD/@26.4762861,50.0464571,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49fe425befa881:0x735c139aa13c216e!8m2!3d26.4762861!4d50.0464571!16s%2Fg%2F11b_23qw81?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
مغسلة اللمعة الاخيرة,محطة غسل سيارات,4582 طريق الملك عبدالعزيز، حي غرناطة، EMGA8079، 8079، سيهات‎ 32434,050 017 7971,N/A,4.8,F2HW+CH,"{""الأحد"": ""٩:٠٠ص–١٢:٠٠م٣:٣٠–١٠:٣٠م""}",مفتوح · يغلق عند الساعة ١٠:٣٠ م,N/A,سيهات,المنطقة الشرقية,26.4786047,50.0464852,"https://www.google.com/maps/place/%D9%85%D8%BA%D8%B3%D9%84%D8%A9+%D8%A7%D9%84%D9%84%D9%85%D8%B9%D8%A9+%D8%A7%D9%84%D8%A7%D8%AE%D9%8A%D8%B1%D8%A9%E2%80%AD/@26.4786047,50.0464852,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ffb561ef3bdd:0xf0b8c5ef1f125538!8m2!3d26.4786047!4d50.0464852!16s%2Fg%2F11trdvbqqj?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
دشاديش الابراج,خياط,F2PM+67J، النقى، سيهات‎ 32461,013 850 0892,N/A,3.9,F2PM+67J,"{""الأحد"": ""٨:٣٠ص–٩:٣٠م""}",مفتوح · يغلق عند الساعة ٩:٣٠ م,N/A,سيهات,المنطقة الشرقية,26.4855994,50.0331524,"https://www.google.com/maps/place/%D8%AF%D8%B4%D8%A7%D8%AF%D9%8A%D8%B4+%D8%A7%D9%84%D8%A7%D8%A8%D8%B1%D8%A7%D8%AC%E2%80%AD/@26.4855994,50.0331524,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49fe33e8a44917:0x5ba18b28550a5701!8m2!3d26.4855994!4d50.0331524!16s%2Fg%2F11ggzmt9x8?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
ROOTS,آلة بيع منتجات التجميل,F2JV+5H4، الشارع الخامس عشر، النور، سيهات‎ 32452,056 758 6738,https://instagram.com/roots.3?igshid=fok6wmetlstv,4.4,F2JV+5H4,"{""الأحد"": ""٤:٠٠–١٠:٠٠م""}",سيفتح قريبًا · عند الساعة ٤ م,N/A,سيهات,المنطقة الشرقية,26.4803877,50.0439581,"https://www.google.com/maps/place/ROOTS/@26.4803877,50.0439581,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ffb43c8ef781:0xde88cca1609f41e1!8m2!3d26.4803877!4d50.0439581!16s%2Fg%2F11f746_5pn?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
شعاع للاتصالات,متجر هواتف جوالة,شارع عمر بن عبدالعزيز، الديرة، سيهات‎ 32452,059 152 0526,http://shuaastore.com/,4.5,F2PQ+QF,"{""الأحد"": ""٩:٠٠ص–١:٣٠م٤:٠٠–١١:٠٠م""}",سيفتح قريبًا · عند الساعة ٤ م,N/A,سيهات,المنطقة الشرقية,26.4869236,50.0387135,"https://www.google.com/maps/place/%D8%B4%D8%B9%D8%A7%D8%B9+%D9%84%D9%84%D8%A7%D8%AA%D8%B5%D8%A7%D9%84%D8%A7%D8%AA%E2%80%AD/@26.4869236,50.0387135,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49fe35fd196513:0x30909812aa624c8!8m2!3d26.4869236!4d50.0387135!16s%2Fg%2F11cmy4s136?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
Fawares shark toys,متجر مستلزمات الأطفال,"8069، الديرة، 5510, Saudi Arabia, سيهات‎ 32461",057 168 3050,N/A,3.7,F2PQ+42,"{""الأحد"": ""٣:٣٠–١١:٣٠م""}",مفتوح · يغلق عند الساعة ١١:٣٠ م,N/A,سيهات,المنطقة الشرقية,N/A,N/A,https://www.google.com/maps/place/Fawares+shark+toys/data=!4m7!3m6!1s0x3e49ff590fadcc79:0xf58e6c16e87792f6!8m2!3d26.4853089!4d50.0375809!16s%2Fg%2F11r_tqv6jf!19sChIJecytD1n_ST4R9pJ36BZsjvU?authuser=0&hl=ar&rclk=1
مزايا الغذاء سيهات,سوبرماركت,F2GR+P35، السلام، سيهات‎ 32437,056 445 8153,https://instagram.com/mazayafoods?igshid=YmMyMTA2M2Y=,4.1,F2GR+P35,"{""الأحد"": ""٧:٠٠ص–١:٠٠ص""}",مفتوح · يغلق عند الساعة ١ ص,N/A,سيهات,المنطقة الشرقية,26.4767561,50.0402308,"https://www.google.com/maps/place/%D9%85%D8%B2%D8%A7%D9%8A%D8%A7+%D8%A7%D9%84%D8%BA%D8%B0%D8%A7%D8%A1+%D8%B3%D9%8A%D9%87%D8%A7%D8%AA%E2%80%AD/@26.4767561,50.0402308,16z/data=!3m1!4b1!4m6!3m5!1s0x3e49fe40b8be8d3d:0x814b40d09beb1f03!8m2!3d26.4767561!4d50.0402308!16s%2Fg%2F11c74hbrbp?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
الخزائن المتحدة,صانع أثاث,"Khaleej Rd, الغدير، سيهات‎ 32451",053 944 0199,https://unitedclosets.sa/,4.9,F2WV+28,N/A,N/A,N/A,سيهات,المنطقة الشرقية,26.4951161,50.0433333,"https://www.google.com/maps/place/%D8%A7%D9%84%D8%AE%D8%B2%D8%A7%D8%A6%D9%86+%D8%A7%D9%84%D9%85%D8%AA%D8%AD%D8%AF%D8%A9%E2%80%AD/@26.4951161,50.0433333,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ff1ffc13efd3:0xa42f17be540925bc!8m2!3d26.4951161!4d50.0433333!16s%2Fg%2F11w4ktl6h_?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
مشغل جلوة مها للخياطة النسائية,خياط سيدات,حي النابية، EMSC3937، 3937 1ج،8480، سيهات‎ 32471,050 561 9986,https://www.tiktok.com/@jalwat_maha,5.0,F2H4+6J,"{""الأحد"": ""٤:٠٠–١٠:٠٠م""}",مفتوح · يغلق عند الساعة ١٠ م,N/A,سيهات,المنطقة الشرقية,26.4780525,50.0066046,"https://www.google.com/maps/place/%D9%85%D8%B4%D8%BA%D9%84+%D8%AC%D9%84%D9%88%D8%A9+%D9%85%D9%87%D8%A7+%D9%84%D9%84%D8%AE%D9%8A%D8%A7%D8%B7%D8%A9+%D8%A7%D9%84%D9%86%D8%B3%D8%A7%D8%A6%D9%8A%D8%A9%E2%80%AD/@26.4780525,50.0066046,17z/data=!3m1!4b1!4m6!3m5!1s0x3e3601001b55d9b3:0x9b0f5f3f64543241!8m2!3d26.4780525!4d50.0066046!16s%2Fg%2F11y_zb74mb?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
Ibrahim AlKhadir Supplements ابراهيم الخضير للمكملات الغذائية,متجر للفيتامينات والمكملات الغذائية,6970 طريق الملك عبدالعزيز، الزهور، سيهات‎ 32437,056 819 7974,https://instagram.com/ibrahim_alkhdir_supplements?utm_medium=copy_linkhttps://instagram.com/ibrahim_alkhdir_supplements?utm_medium=copy_link,4.7,F29V+98,"{""الأحد"": ""٩:٣٠ص–١٢:٠٠م٤:٠٠–١١:٠٠م""}",مفتوح · يغلق عند الساعة ١١ م,N/A,سيهات,المنطقة الشرقية,26.4684022,50.0433277,"https://www.google.com/maps/place/Ibrahim+AlKhadir+Supplements+%D8%A7%D8%A8%D8%B1%D8%A7%D9%87%D9%8A%D9%85+%D8%A7%D9%84%D8%AE%D8%B6%D9%8A%D8%B1+%D9%84%D9%84%D9%85%D9%83%D9%85%D9%84%D8%A7%D8%AA+%D8%A7%D9%84%D8%BA%D8%B0%D8%A7%D8%A6%D9%8A%D8%A9%E2%80%AD/@26.4684022,50.0433277,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ff7fb5aeb3dd:0x8fdd5a4559984b7!8m2!3d26.4684022!4d50.0433277!16s%2Fg%2F11fmy2nc2q?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
